service,state,sbytes,dbytes,sttl,dttl,sload,sloss,dloss,smean,dmean,response_body_len,ct_srv_src,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_srv_dst,attack_cat
0,1,200,0,254,0,800000000,0,0,100,0,0,3,1,1,3,0,0,3,5
6,1,114,0,254,0,76000000,0,0,57,0,0,33,16,16,33,0,0,33,6
6,1,114,0,254,0,76000000,0,0,57,0,0,29,16,16,29,0,0,29,6
0,0,756,354,254,252,4539.640625,2,1,76,44,0,3,1,1,4,0,0,2,5
0,1,104,0,254,0,138666656,0,0,52,0,0,1,1,1,1,0,0,1,5
6,1,114,0,254,0,57000000,0,0,57,0,0,45,28,15,45,0,0,45,6
0,0,564,354,254,252,3358.333496,2,1,56,44,0,2,1,1,2,0,0,1,7
1,0,906,682,254,252,3448.581787,4,4,57,57,0,2,1,1,2,0,0,2,5
6,1,114,0,254,0,65142856,0,0,57,0,0,8,6,6,8,0,0,8,6
0,1,168,0,254,0,74666664,0,0,84,0,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,57000000,0,0,57,0,0,23,16,16,23,0,0,23,6
0,0,1088,736,254,252,8442.544922,3,2,78,92,0,3,1,1,3,0,0,3,5
6,1,114,0,254,0,65142856,0,0,57,0,0,7,7,7,7,0,0,7,6
0,0,564,354,254,252,4701.581543,2,1,56,44,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,152000000,0,0,57,0,0,9,9,9,9,0,0,9,6
6,1,114,0,254,0,50666664,0,0,57,0,0,33,33,16,33,0,0,33,6
0,1,1064,0,254,0,608000000,0,0,532,0,0,31,10,2,31,0,0,31,5
6,1,114,0,254,0,152000000,0,0,57,0,0,21,17,17,21,0,0,21,6
1,0,750,682,254,252,4375.845703,4,4,54,57,0,2,1,1,4,1,1,2,5
6,1,114,0,254,0,57000000,0,0,57,0,0,22,22,13,22,0,0,22,6
1,0,2740,768,254,252,8287.955078,4,4,196,55,0,2,1,1,2,0,0,2,5
0,0,756,268,254,252,10788.24707,2,1,76,45,0,9,2,1,6,0,0,6,5
6,1,114,0,254,0,50666664,0,0,57,0,0,18,2,2,18,0,0,18,6
6,1,114,0,254,0,152000000,0,0,57,0,0,26,16,16,26,0,0,26,6
6,1,114,0,254,0,152000000,0,0,57,0,0,34,33,17,35,0,0,34,6
6,1,114,0,254,0,50666664,0,0,57,0,0,26,9,9,26,0,0,26,6
6,1,114,0,254,0,50666664,0,0,57,0,0,18,18,18,18,0,0,18,6
6,1,114,0,254,0,45600000,0,0,57,0,0,34,34,16,34,0,0,34,6
6,1,114,0,254,0,50666664,0,0,57,0,0,11,11,11,11,0,0,11,6
0,0,564,354,254,252,1594.370728,2,1,56,44,0,1,1,1,1,0,0,2,7
6,1,114,0,254,0,50666664,0,0,57,0,0,33,33,16,33,0,0,33,6
6,1,114,0,254,0,57000000,0,0,57,0,0,17,17,17,17,0,0,17,6
0,1,200,0,254,0,114285712,0,0,100,0,0,6,2,2,6,0,0,6,2
0,1,1064,0,254,0,851200000,0,0,532,0,0,6,2,1,6,0,0,6,5
0,1,166,0,254,0,73777776,0,0,83,0,0,17,11,1,17,0,0,17,5
0,0,1302,536,254,252,313.961731,6,1,65,45,0,3,1,1,3,0,0,3,5
0,0,1080,754,254,252,6130.681152,3,2,90,94,0,3,1,1,2,0,0,3,5
0,0,1080,842,254,252,3786.286377,3,2,77,84,0,2,1,1,1,0,0,2,5
0,0,564,354,254,252,6499.99707,2,1,56,44,0,2,1,1,1,0,0,1,7
6,1,114,0,254,0,76000000,0,0,57,0,0,40,34,18,40,0,0,40,6
6,1,114,0,254,0,152000000,0,0,57,0,0,33,33,16,33,0,0,33,6
6,1,114,0,254,0,50666664,0,0,57,0,0,32,16,16,32,0,0,32,6
0,1,360,0,254,0,1440000000,0,0,180,0,0,4,1,1,1,0,0,1,8
6,1,114,0,254,0,50666664,0,0,57,0,0,19,18,18,19,0,0,19,6
0,1,200,0,254,0,200000000,0,0,100,0,0,6,4,4,8,0,0,6,1
6,1,114,0,254,0,114000000,0,0,57,0,0,44,33,17,44,0,0,44,6
4,0,844,268,254,252,8335.332031,2,1,84,45,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,152000000,0,0,57,0,0,17,17,17,17,0,0,17,6
0,1,5248,0,254,0,12832.29395,0,0,64,0,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,57000000,0,0,57,0,0,14,14,14,14,0,0,14,6
4,0,694,354,254,252,3188.25293,2,1,69,44,0,3,1,1,3,0,0,3,5
6,1,114,0,254,0,91200000,0,0,57,0,0,16,16,16,16,0,0,16,6
0,1,400,0,254,0,1821.494873,0,0,100,0,0,5,1,1,5,0,0,5,7
6,1,114,0,254,0,152000000,0,0,57,0,0,30,16,16,30,0,0,30,6
0,1,2896,0,254,0,965333312,0,0,1448,0,0,6,1,1,2,0,0,3,5
6,1,114,0,254,0,50666664,0,0,57,0,0,12,12,12,12,0,0,12,6
0,1,168,0,254,0,74666664,0,0,84,0,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,50666664,0,0,57,0,0,21,21,11,21,0,0,21,6
6,1,114,0,254,0,91200000,0,0,57,0,0,17,17,17,17,0,0,17,6
0,0,534,354,254,252,3363.121826,2,1,53,44,0,2,1,1,2,0,0,4,5
4,0,944,354,254,252,8152.030762,2,1,94,44,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,152000000,0,0,57,0,0,33,18,18,33,0,0,33,6
0,1,200,0,254,0,800000000,0,0,100,0,0,5,4,4,8,0,0,5,7
6,1,114,0,254,0,152000000,0,0,57,0,0,24,9,9,24,0,0,24,6
0,1,200,0,254,0,88888888,0,0,100,0,0,7,3,3,7,0,0,7,2
6,1,114,0,254,0,65142856,0,0,57,0,0,25,8,8,25,0,0,25,6
6,1,114,0,254,0,76000000,0,0,57,0,0,18,16,7,18,0,0,18,6
6,1,114,0,254,0,456000000,0,0,57,0,0,23,19,18,23,0,0,22,6
6,4,5460,0,254,0,745.693665,0,0,78,0,0,5,5,5,5,0,0,5,5
0,0,564,354,254,252,6301.15625,2,1,56,44,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,50666664,0,0,57,0,0,33,16,16,34,0,0,33,6
0,1,1422,0,254,0,568800000,0,0,711,0,0,44,15,1,44,0,0,44,5
6,1,114,0,254,0,50666664,0,0,57,0,0,39,33,17,39,0,0,39,6
6,1,114,0,254,0,152000000,0,0,57,0,0,34,34,18,34,0,0,34,6
0,1,200,0,254,0,133333328,0,0,100,0,0,5,2,2,5,0,0,5,5
6,1,114,0,254,0,57000000,0,0,57,0,0,21,21,9,21,0,0,21,6
6,1,114,0,254,0,91200000,0,0,57,0,0,35,25,13,35,0,0,35,6
0,1,200,0,254,0,200000000,0,0,100,0,0,4,2,2,4,0,0,4,6
6,1,114,0,254,0,76000000,0,0,57,0,0,23,3,3,23,0,0,23,6
6,1,114,0,254,0,50666664,0,0,57,0,0,27,9,9,27,0,0,27,6
6,1,114,0,254,0,114000000,0,0,57,0,0,18,18,18,18,0,0,18,6
0,0,774,556,254,252,8245.211914,4,3,55,56,0,3,1,1,3,0,0,3,5
0,0,564,354,254,252,3845.007568,2,1,56,44,0,1,1,1,1,0,0,1,7
0,0,17786,856,254,252,202337.6406,8,2,808,86,0,4,1,1,4,0,0,4,5
6,1,114,0,254,0,50666664,0,0,57,0,0,28,17,17,28,0,0,28,6
0,1,200,0,254,0,80000000,0,0,100,0,0,5,1,1,5,0,0,5,1
6,1,114,0,254,0,57000000,0,0,57,0,0,34,34,18,34,0,0,34,6
6,1,114,0,254,0,91200000,0,0,57,0,0,43,43,31,43,0,0,43,6
6,1,114,0,254,0,76000000,0,0,57,0,0,19,16,16,19,0,0,19,6
0,1,104,0,254,0,83200000,0,0,52,0,0,6,1,1,6,0,0,9,5
6,1,114,0,254,0,152000000,0,0,57,0,0,20,4,4,20,0,0,20,6
6,1,114,0,254,0,91200000,0,0,57,0,0,24,17,17,24,0,0,24,6
6,1,114,0,254,0,152000000,0,0,57,0,0,33,17,17,33,0,0,33,6
6,1,114,0,254,0,114000000,0,0,57,0,0,18,18,18,18,0,0,18,6
4,0,820,268,254,252,31614.45898,2,1,82,45,0,1,1,1,1,0,0,1,7
4,0,972,268,254,252,36532.54297,2,1,97,45,0,1,1,1,1,0,0,1,7
0,0,3026,748,254,252,22627.16602,3,2,252,94,0,3,1,1,3,0,0,3,5
6,1,114,0,254,0,50666664,0,0,57,0,0,16,16,16,16,0,0,16,6
0,0,756,354,254,252,5656.046387,2,1,76,44,0,5,1,1,3,0,0,3,5
6,1,114,0,254,0,114000000,0,0,57,0,0,51,10,5,51,0,0,51,6
4,0,838,268,254,252,26282.58203,2,1,84,45,0,1,1,1,2,0,0,1,7
6,1,114,0,254,0,50666664,0,0,57,0,0,33,17,17,33,0,0,33,6
6,1,114,0,254,0,32571428,0,0,57,0,0,46,42,18,46,0,0,46,6
0,1,200,0,254,0,114285712,0,0,100,0,0,5,3,3,5,0,0,5,5
0,0,564,354,254,252,6176.629883,2,1,56,44,0,2,1,1,1,0,0,1,7
0,1,168,0,254,0,336000000,0,0,84,0,0,2,1,1,1,0,0,3,7
0,0,1156,720,254,252,10070.29981,3,2,83,90,0,2,1,1,2,0,0,2,5
0,0,564,354,254,252,2101.92041,2,1,56,44,0,3,1,1,3,0,0,1,7
0,0,590,268,254,252,7345.274902,2,1,59,45,0,3,1,1,3,0,0,3,5
6,1,114,0,254,0,91200000,0,0,57,0,0,23,19,13,23,0,0,23,6
6,1,114,0,254,0,50666664,0,0,57,0,0,41,33,16,41,0,0,41,6
6,1,114,0,254,0,50666664,0,0,57,0,0,25,6,6,25,0,0,25,6
6,1,114,0,254,0,152000000,0,0,57,0,0,24,16,16,24,0,0,24,6
6,1,114,0,254,0,114000000,0,0,57,0,0,28,12,12,28,0,0,28,6
6,1,114,0,254,0,114000000,0,0,57,0,0,27,16,16,27,0,0,27,6
6,1,114,0,254,0,114000000,0,0,57,0,0,26,26,15,26,0,0,26,6
6,1,114,0,254,0,228000000,0,0,57,0,0,16,16,16,16,0,0,16,6
6,1,114,0,254,0,76000000,0,0,57,0,0,18,18,18,18,0,0,18,6
0,0,564,354,254,252,4517.869629,2,1,56,44,0,4,1,1,1,0,0,1,7
4,0,832,268,254,252,10668.66113,2,1,83,45,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,152000000,0,0,57,0,0,32,14,14,32,0,0,32,6
0,1,180,0,254,0,239999984,0,0,90,0,0,4,4,3,3,0,0,3,5
0,1,168,0,254,0,74666664,0,0,84,0,0,2,1,1,1,0,0,2,7
6,1,114,0,254,0,91200000,0,0,57,0,0,38,35,20,38,0,0,38,6
6,1,114,0,254,0,152000000,0,0,57,0,0,18,16,16,18,0,0,18,6
0,1,168,0,254,0,67200000,0,0,84,0,0,2,1,1,1,0,0,1,7
6,1,114,0,254,0,45600000,0,0,57,0,0,16,16,16,16,0,0,16,6
6,1,114,0,254,0,50666664,0,0,57,0,0,24,16,16,24,0,0,24,6
0,0,588,354,254,252,3142.225586,2,1,59,44,0,8,1,1,4,0,0,4,5
6,1,114,0,254,0,152000000,0,0,57,0,0,24,17,17,24,0,0,24,6
0,1,168,0,254,0,74666664,0,0,84,0,0,1,1,1,1,0,0,1,7
0,1,2642,0,254,0,2113600000,0,0,1321,0,0,2,1,1,1,0,0,2,5
0,1,168,0,254,0,84000000,0,0,84,0,0,1,1,1,1,0,0,1,7
4,0,806,1072,62,252,11833.28223,2,2,81,134,134,2,1,1,2,0,0,2,7
0,0,718,354,254,252,6433.857422,2,1,72,44,0,9,2,1,9,0,0,9,5
0,0,1526,354,254,252,9099.375,2,1,153,44,0,2,1,1,1,0,0,1,5
0,1,168,0,254,0,336000000,0,0,84,0,0,1,1,1,1,0,0,1,7
0,1,200,0,254,0,114285712,0,0,100,0,0,9,3,3,12,0,0,9,1
6,1,114,0,254,0,152000000,0,0,57,0,0,15,9,9,15,0,0,15,6
6,1,114,0,254,0,91200000,0,0,57,0,0,16,16,16,16,0,0,16,6
6,1,114,0,254,0,50666664,0,0,57,0,0,33,16,16,34,0,0,33,6
6,1,114,0,254,0,91200000,0,0,57,0,0,21,18,18,21,0,0,21,6
0,1,200,0,254,0,266666656,0,0,100,0,0,13,3,3,13,0,0,13,7
0,1,168,0,254,0,672000000,0,0,84,0,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,152000000,0,0,57,0,0,22,2,2,22,0,0,22,6
6,1,114,0,254,0,91200000,0,0,57,0,0,31,13,13,31,0,0,31,6
4,0,758,268,254,252,17188.87695,2,1,76,45,0,4,2,2,4,0,0,4,7
0,1,104,0,254,0,416000000,0,0,52,0,0,4,1,1,2,0,0,2,5
0,0,1612,354,254,252,20428.49219,2,1,161,44,0,7,2,1,6,0,0,7,5
6,1,114,0,254,0,50666664,0,0,57,0,0,33,33,17,33,0,0,33,6
0,0,1572,748,254,252,7143.246094,3,2,112,94,0,2,1,1,2,0,0,2,5
1,0,586,682,254,252,4794.07959,3,4,49,57,0,1,1,1,1,0,0,1,5
4,0,848,1134,62,252,5211.837891,2,2,85,142,201,4,3,3,4,0,0,4,1
6,1,114,0,254,0,228000000,0,0,57,0,0,34,26,13,34,0,0,34,6
6,1,114,0,254,0,76000000,0,0,57,0,0,25,17,17,25,0,0,25,6
0,0,564,354,254,252,2615.928955,2,1,56,44,0,2,1,1,2,0,0,2,7
6,1,114,0,254,0,152000000,0,0,57,0,0,31,24,15,31,0,0,31,6
6,1,114,0,254,0,456000000,0,0,57,0,0,12,12,12,12,0,0,12,6
6,1,114,0,254,0,228000000,0,0,57,0,0,24,17,17,24,0,0,24,6
6,1,114,0,254,0,456000000,0,0,57,0,0,16,16,16,16,0,0,16,6
6,1,114,0,254,0,65142856,0,0,57,0,0,24,8,8,24,0,0,24,6
0,0,584,354,254,252,3230.787109,2,1,58,44,0,3,1,1,2,0,0,5,8
6,1,114,0,254,0,50666664,0,0,57,0,0,23,17,17,23,0,0,23,6
6,1,114,0,254,0,91200000,0,0,57,0,0,30,17,17,30,0,0,30,6
6,1,114,0,254,0,114000000,0,0,57,0,0,24,7,7,24,0,0,24,6
0,1,200,0,254,0,88888888,0,0,100,0,0,6,3,3,6,0,0,6,6
0,0,564,354,254,252,4506.157715,2,1,56,44,0,1,1,1,19,0,0,1,7
6,1,114,0,254,0,91200000,0,0,57,0,0,9,8,8,9,0,0,9,6
0,1,168,0,254,0,224000000,0,0,84,0,0,4,1,1,1,0,0,1,7
6,1,114,0,254,0,152000000,0,0,57,0,0,34,14,14,34,0,0,34,6
6,1,114,0,254,0,91200000,0,0,57,0,0,30,17,17,30,0,0,30,6
0,0,588,354,254,252,2563.931885,2,1,59,44,0,2,1,1,2,0,0,2,5
6,1,114,0,254,0,152000000,0,0,57,0,0,20,17,17,20,0,0,20,6
6,1,114,0,254,0,91200000,0,0,57,0,0,24,24,13,24,0,0,24,6
6,1,114,0,254,0,57000000,0,0,57,0,0,30,30,13,30,0,0,30,6
6,1,114,0,254,0,57000000,0,0,57,0,0,34,16,16,34,0,0,34,6
6,1,114,0,254,0,152000000,0,0,57,0,0,39,33,16,39,0,0,39,6
6,1,114,0,254,0,57000000,0,0,57,0,0,10,2,2,10,0,0,10,6
0,0,998,702,254,252,31894.73047,3,2,83,88,0,7,2,1,7,0,0,7,5
6,1,114,0,254,0,50666664,0,0,57,0,0,24,16,16,24,0,0,24,6
4,0,826,354,254,252,5801.135742,2,1,83,44,0,2,1,1,1,0,0,2,7
6,1,114,0,254,0,50666664,0,0,57,0,0,24,16,16,24,0,0,24,6
6,1,114,0,254,0,50666664,0,0,57,0,0,30,30,14,30,0,0,30,6
0,0,1058,812,254,252,7775.293945,3,2,88,81,0,4,1,1,3,0,0,3,5
6,1,114,0,254,0,50666664,0,0,57,0,0,32,16,16,32,0,0,32,6
6,1,114,0,254,0,50666664,0,0,57,0,0,33,16,16,34,0,0,33,6
6,1,114,0,254,0,114000000,0,0,57,0,0,30,30,18,30,0,0,30,6
0,1,200,0,254,0,133333328,0,0,100,0,0,5,3,3,5,0,0,5,2
0,0,3228,536,254,252,478.152832,4,1,161,45,0,3,3,2,3,0,0,3,5
6,1,114,0,254,0,57000000,0,0,57,0,0,19,17,17,19,0,0,19,6
6,1,114,0,254,0,65142856,0,0,57,0,0,15,15,15,15,0,0,15,6
6,1,114,0,254,0,45600000,0,0,57,0,0,34,13,13,34,0,0,34,6
6,1,114,0,254,0,50666664,0,0,57,0,0,22,22,10,22,0,0,22,6
6,1,114,0,254,0,152000000,0,0,57,0,0,43,34,16,43,0,0,43,6
6,1,114,0,254,0,152000000,0,0,57,0,0,28,16,16,28,0,0,28,6
0,0,1002,726,254,252,10872.44238,3,2,84,91,0,3,2,2,2,0,0,2,5
0,4,864,0,254,0,1858.498413,0,0,108,0,0,1,1,1,1,0,0,1,5
6,1,114,0,254,0,76000000,0,0,57,0,0,36,29,14,36,0,0,36,6
6,1,114,0,254,0,50666664,0,0,57,0,0,37,27,14,37,0,0,37,6
6,1,114,0,254,0,152000000,0,0,57,0,0,34,34,16,34,0,0,34,6
6,1,114,0,254,0,91200000,0,0,57,0,0,27,18,18,27,0,0,27,6
0,0,564,354,254,252,3386.931885,2,1,56,44,0,2,2,1,1,0,0,3,7
6,1,114,0,254,0,76000000,0,0,57,0,0,37,16,16,37,0,0,37,6
0,1,198,0,254,0,131999992,0,0,99,0,0,4,1,1,4,0,0,4,5
6,1,114,0,254,0,50666664,0,0,57,0,0,25,25,11,25,0,0,25,6
6,1,114,0,254,0,50666664,0,0,57,0,0,34,34,16,34,0,0,34,6
6,1,114,0,254,0,456000000,0,0,57,0,0,18,18,11,18,0,0,18,6
4,0,774,268,254,252,7470.965332,2,1,77,45,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,57000000,0,0,57,0,0,27,27,13,27,0,0,27,6
6,1,114,0,254,0,57000000,0,0,57,0,0,25,9,9,25,0,0,25,6
6,1,114,0,254,0,57000000,0,0,57,0,0,33,16,16,33,0,0,33,6
0,1,200,0,254,0,88888888,0,0,100,0,0,8,3,3,12,0,0,8,7
6,1,114,0,254,0,50666664,0,0,57,0,0,42,33,17,42,0,0,42,6
0,1,104,0,254,0,138666656,0,0,52,0,0,11,4,1,11,0,0,11,5
4,0,994,354,254,252,1752.886597,2,1,99,44,0,1,1,1,2,0,0,1,7
6,1,114,0,254,0,76000000,0,0,57,0,0,24,16,16,24,0,0,24,6
0,1,200,0,254,0,88888888,0,0,100,0,0,6,1,1,6,0,0,6,2
6,1,114,0,254,0,152000000,0,0,57,0,0,29,17,17,29,0,0,29,6
0,1,168,0,254,0,84000000,0,0,84,0,0,2,1,1,1,0,0,1,7
0,1,78,0,254,0,52000000,0,0,39,0,0,5,2,1,5,0,0,5,5
0,0,918,642,254,252,4568.520996,5,3,57,54,0,6,1,1,2,0,0,2,5
0,0,1012,720,254,252,18161.8457,3,2,84,90,0,10,2,1,10,0,0,10,5
6,1,114,0,254,0,76000000,0,0,57,0,0,32,15,10,32,0,0,32,6
6,1,114,0,254,0,57000000,0,0,57,0,0,21,17,17,21,0,0,21,6
6,1,114,0,254,0,76000000,0,0,57,0,0,19,16,16,19,0,0,19,6
6,1,114,0,254,0,57000000,0,0,57,0,0,18,15,15,18,0,0,18,6
6,1,114,0,254,0,91200000,0,0,57,0,0,13,9,9,13,0,0,13,6
6,1,114,0,254,0,50666664,0,0,57,0,0,37,8,5,37,0,0,37,6
6,1,114,0,254,0,57000000,0,0,57,0,0,26,12,12,26,0,0,26,6
6,1,114,0,254,0,50666664,0,0,57,0,0,21,16,16,21,0,0,21,6
6,1,114,0,254,0,50666664,0,0,57,0,0,24,16,16,24,0,0,24,6
6,1,114,0,254,0,91200000,0,0,57,0,0,31,31,14,31,0,0,31,6
0,1,676,0,254,0,270400000,0,0,338,0,0,21,8,1,21,0,0,21,5
6,1,114,0,254,0,152000000,0,0,57,0,0,21,18,18,21,0,0,21,6
0,1,1064,0,254,0,425600000,0,0,532,0,0,4,1,1,3,0,0,4,5
6,1,114,0,254,0,152000000,0,0,57,0,0,33,33,17,33,0,0,33,6
0,0,756,268,254,252,5855.974121,2,1,76,45,0,4,1,1,2,0,0,2,5
6,1,114,0,254,0,57000000,0,0,57,0,0,16,16,16,16,0,0,16,6
4,0,1344,42036,254,252,12103.47656,2,16,96,1168,19968,1,1,1,1,0,0,1,6
6,1,114,0,254,0,65142856,0,0,57,0,0,18,18,18,18,0,0,18,6
0,1,200,0,254,0,88888888,0,0,100,0,0,5,3,3,5,0,0,5,1
0,1,104,0,254,0,59428572,0,0,52,0,0,3,1,1,3,0,0,3,5
0,1,156,0,254,0,104000000,0,0,78,0,0,2,2,2,2,0,0,2,6
0,1,200,0,254,0,88888888,0,0,100,0,0,5,3,3,5,0,0,5,1
3,1,132,0,254,0,176000000,0,0,66,0,0,1,1,1,1,0,0,1,7
0,1,200,0,254,0,200000000,0,0,100,0,0,10,3,3,11,0,0,10,7
0,0,14190,354,254,252,67296.13281,6,1,788,44,0,4,1,1,1,0,0,1,5
6,1,114,0,254,0,57000000,0,0,57,0,0,39,27,14,39,0,0,39,6
0,1,168,0,254,0,74666664,0,0,84,0,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,50666664,0,0,57,0,0,14,14,14,14,0,0,14,6
6,1,114,0,254,0,50666664,0,0,57,0,0,33,33,16,34,0,0,33,6
6,1,114,0,254,0,50666664,0,0,57,0,0,38,20,11,38,0,0,38,6
6,1,114,0,254,0,65142856,0,0,57,0,0,33,2,2,33,0,0,33,6
6,1,114,0,254,0,76000000,0,0,57,0,0,42,30,16,42,0,0,42,6
6,1,114,0,254,0,57000000,0,0,57,0,0,33,33,17,33,0,0,33,6
6,1,114,0,254,0,152000000,0,0,57,0,0,33,17,17,33,0,0,33,6
6,1,114,0,254,0,152000000,0,0,57,0,0,31,24,15,31,0,0,31,6
4,0,1542,354,254,252,10277.0752,2,1,154,44,0,1,1,1,1,0,0,2,2
6,1,114,0,254,0,91200000,0,0,57,0,0,36,36,18,36,0,0,36,6
6,1,114,0,254,0,50666664,0,0,57,0,0,33,8,8,34,0,0,33,6
6,1,114,0,254,0,152000000,0,0,57,0,0,15,3,3,15,0,0,15,6
6,1,114,0,254,0,28500000,0,0,57,0,0,15,3,3,15,0,0,15,6
0,1,168,0,254,0,74666664,0,0,84,0,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,50666664,0,0,57,0,0,33,33,17,33,0,0,33,6
6,1,114,0,254,0,456000000,0,0,57,0,0,18,17,17,18,0,0,18,6
6,1,114,0,254,0,152000000,0,0,57,0,0,28,17,17,28,0,0,28,6
6,1,114,0,254,0,50666664,0,0,57,0,0,37,13,6,37,0,0,37,6
0,1,200,0,254,0,800000000,0,0,100,0,0,3,3,3,3,0,0,3,1
4,0,860,268,254,252,24318.87891,2,1,86,45,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,57000000,0,0,57,0,0,32,15,15,32,0,0,32,6
6,1,114,0,254,0,152000000,0,0,57,0,0,31,31,15,31,0,0,31,6
0,0,1550,268,254,252,30375.11523,2,1,155,45,0,3,2,1,3,0,0,3,5
0,1,200,0,254,0,200000000,0,0,100,0,0,9,3,3,13,0,0,9,5
6,1,114,0,254,0,50666664,0,0,57,0,0,23,16,16,23,0,0,23,6
2,0,30988,1800,254,252,135524.625,16,8,815,82,0,1,1,1,1,0,0,1,6
0,1,1064,0,254,0,1064000000,0,0,532,0,0,32,13,1,31,0,0,31,5
6,1,114,0,254,0,91200000,0,0,57,0,0,23,19,13,23,0,0,23,6
0,2,152,82,254,60,4551.57959,0,0,76,41,0,1,1,1,1,0,0,1,2
0,1,200,0,254,0,266666656,0,0,100,0,0,7,1,1,8,0,0,7,7
0,0,68023,698,254,252,288169.9063,27,1,1134,44,0,1,1,1,1,0,0,2,5
6,1,114,0,254,0,76000000,0,0,57,0,0,41,8,8,41,0,0,41,6
6,1,114,0,254,0,456000000,0,0,57,0,0,26,10,10,26,0,0,26,6
6,1,114,0,254,0,91200000,0,0,57,0,0,27,16,16,27,0,0,27,6
6,1,114,0,254,0,28500000,0,0,57,0,0,13,13,13,13,0,0,13,6
6,1,114,0,254,0,45600000,0,0,57,0,0,9,9,9,9,0,0,9,6
0,0,570,354,254,252,6121.535645,2,1,57,44,0,2,1,1,1,0,0,1,8
6,1,114,0,254,0,76000000,0,0,57,0,0,33,17,17,33,0,0,33,6
0,1,168,0,254,0,96000000,0,0,84,0,0,1,1,1,1,0,0,1,7
0,0,1972,268,254,252,44787.74609,2,1,197,45,0,11,2,1,11,0,0,11,5
6,1,114,0,254,0,45600000,0,0,57,0,0,27,17,17,27,0,0,27,6
0,0,1132,736,254,252,7408.035156,4,2,94,92,0,5,4,4,5,0,0,5,5
6,1,114,0,254,0,57000000,0,0,57,0,0,30,30,17,30,0,0,30,6
6,1,114,0,254,0,50666664,0,0,57,0,0,20,10,6,20,0,0,20,6
0,1,200,0,254,0,200000000,0,0,100,0,0,8,3,3,9,0,0,8,5
6,1,114,0,254,0,91200000,0,0,57,0,0,6,6,6,6,0,0,6,6
6,4,6552,0,254,0,868.938538,0,0,78,0,0,8,8,8,8,0,0,27,5
6,1,114,0,254,0,152000000,0,0,57,0,0,8,8,8,8,0,0,8,6
6,1,114,0,254,0,57000000,0,0,57,0,0,32,15,15,32,0,0,32,6
6,1,114,0,254,0,57000000,0,0,57,0,0,30,18,18,30,0,0,30,6
6,1,114,0,254,0,91200000,0,0,57,0,0,8,8,8,8,0,0,8,6
0,1,168,0,254,0,224000000,0,0,84,0,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,152000000,0,0,57,0,0,25,25,11,25,0,0,25,6
0,0,1124,722,254,252,12101.41895,3,2,94,90,0,2,1,1,2,0,0,2,5
0,1,168,0,254,0,74666664,0,0,84,0,0,1,1,1,1,0,0,7,7
6,1,114,0,254,0,91200000,0,0,57,0,0,12,12,12,12,0,0,12,6
6,1,114,0,254,0,57000000,0,0,57,0,0,11,11,11,11,0,0,11,6
6,1,114,0,254,0,228000000,0,0,57,0,0,31,16,16,31,0,0,31,6
6,1,114,0,254,0,65142856,0,0,57,0,0,11,11,11,11,0,0,11,6
4,0,774,268,254,252,17156.02539,2,1,77,45,0,4,2,1,1,0,0,1,7
0,0,534,268,254,252,11199.65527,2,1,53,45,0,3,1,1,3,0,0,3,5
6,1,114,0,254,0,152000000,0,0,57,0,0,17,17,17,17,0,0,17,6
4,0,1282,268,254,252,17809.56836,2,1,128,45,0,2,1,1,1,0,0,1,9
6,1,114,0,254,0,30400000,0,0,57,0,0,32,16,16,32,0,0,32,6
0,1,200,0,254,0,114285712,0,0,100,0,0,3,1,1,6,0,0,3,5
6,1,114,0,254,0,50666664,0,0,57,0,0,24,17,17,24,0,0,24,6
6,1,114,0,254,0,50666664,0,0,57,0,0,25,7,7,25,0,0,25,6
6,1,114,0,254,0,50666664,0,0,57,0,0,26,8,8,26,0,0,26,6
6,1,114,0,254,0,50666664,0,0,57,0,0,27,27,12,27,0,0,27,6
6,1,114,0,254,0,152000000,0,0,57,0,0,14,14,14,14,0,0,14,6
0,0,534,268,254,252,10495.02246,2,1,53,45,0,3,1,1,3,0,0,3,5
4,0,630,268,254,252,22947.68359,2,1,63,45,0,12,2,1,12,0,0,12,5
0,0,1614,818,254,252,18225.39453,3,2,135,82,0,3,1,1,3,0,0,3,5
0,0,658,268,254,252,13657.45801,2,1,66,45,0,12,4,2,12,0,0,13,5
4,0,8012,43634,254,252,26667.41992,9,21,334,909,49,1,1,1,1,0,0,1,2
0,0,922,728,254,252,2679.237061,5,3,58,52,0,2,1,1,1,0,0,3,5
